2.8392, 1e+020
3.7222, 0.971446
3.6286, 1e+020
2.7894, 1e+020
3.7814, 1.00679
1.1576, 1e+020
4.059, 1.12657
3.7286, 0.920632
0.1216, 1e+020
3.2604, 1e+020
4.0904, 1.02101
3.8096, 0.96928
1.5006, 1e+020
0.365, 1e+020
3.7784, 1.162
0.1248, 1e+020
0.1248, 1e+020
1.7972, 1e+020
0.365, 1e+020
3.7658, 1.06469
2.936, 1e+020
3.794, 1e+020
3.4008, 1e+020
3.7004, 0.931602
3.7688, 0.942566
3.4446, 0.85375
3.5038, 0.911254
3.6036, 0.897207
3.6692, 0.927958
0.000, 0.035, 0.195, 0.295, 0.455, 0.55
0.000, 0.035, 0.195, 0.31, 0.44, 0.535
3.9032, 1.02216
3.9032, 0.993697
3.588, 0.893561
0.000, 0.035, 0.195, 0.31, 0.44, 0.55
3.9312, 0.864621
3.9, 0.966824
2.3524, 1e+020
3.5756, 0.935326
3.9624, 1.01108
3.6442, 1.09066
0.1248, 1e+020
3.9032, 1.06252
4.028, 1.32009
4.2962, 1.15819
3.8688, 1.01045
4.0374, 1.02735
4.0652, 1.32024
0.5086, 1e+020
3.8096, 0.958084
0.1248, 1e+020
0.8674, 1e+020
4.1402, 1.20366
1.404, 1e+020
0.8862, 1e+020
3.5786, 1e+020
3.9438, 1.09302
0.6052, 1e+020
0.9454, 1e+020
4.003, 1.28956
0.1248, 1e+020
0.1248, 1e+020
1.3758, 1.29508
4.1434, 1.15768
2.6084, 1e+020
3.9748, 0.956934
2.443, 1e+020
0.128, 1e+020
4.0684, 1.55495
1.7722, 1e+020
0.128, 1e+020
4.0654, 0.998339
3.8688, 1.0069
0.7052, 1e+020
3.6066, 0.944089
3.6006, 0.997215
3.8532, 1.00049
3.5818, 1.10277
3.744, 0.95784
3.4382, 0.992521
3.897, 1.14033
3.691, 1.00983
3.95, 1.15617
3.6816, 0.948329
3.4944, 0.85338
3.6036, 0.938244
1.9812, 1e+020
3.5132, 0.895652
3.7846, 1.01507
3.7096, 0.965678
3.875, 0.996866
3.8378, 1.07513
3.822, 1.03191
3.7752, 0.850579
4.0154, 1.33694
4.1902, 1.39418
3.9312, 1.15645
1.2044, 1e+020
3.7034, 0.95941
4.1278, 1e+020
0.5616, 1e+020
4.1808, 1.11774
4.3182, 1.26284
0.7176, 1e+020
4.056, 1.02846
3.7596, 0.981754
3.8594, 0.944103
2.9922, 1.54211
4.1184, 1.17862
0.128, 1e+020
3.875, 1.07347
3.8408, 1.07246
0.1248, 1e+020
0.128, 1e+020
3.7066, 1.05241
3.9748, 1.22358
0.128, 1e+020
4.1402, 1.38104
3.9844, 1.1629
0.1278, 1e+020
0.131, 1e+020
0.1248, 1e+020
0.3776, 1e+020
0.624, 1e+020
3.9062, 1.02835
3.7066, 0.953592
4.028, 1.08743
3.7752, 0.996524
3.797, 0.948977
1.1388, 1e+020
3.9188, 1.10514
1.9532, 1e+020
3.6192, 0.964379
3.9312, 1.00936
3.8844, 1.05164
0.521, 1e+020
1.0452, 1.18611
2.9704, 1e+020
3.9966, 1.06146
3.7722, 1.06167
3.5474, 0.874352
3.6848, 0.998531
3.5538, 0.848431
3.5942, 0.95844
3.8252, 1.10324
3.7346, 0.964511
3.7066, 0.825054
3.5598, 0.932477
3.6754, 0.988018
0.4868, 1e+020
3.5288, 0.882903
2.811, 1e+020
2.5118, 1.29402
1.1418, 1e+020
3.9656, 1.1151
2.6052, 1.07957
4.0248, 1.20805
4.2494, 1.24743
0.6022, 1e+020
4.237, 1.359
3.0982, 1e+020
2.028, 1e+020
4.134, 1.22658
3.975, 1.20534
1.482, 1e+020
1.1482, 1e+020
3.8656, 1.12988
0.5836, 1e+020
3.8718, 1.09441
2.8704, 1.20311
3.8876, 1.08592
4.3056, 1.47875
3.4944, 0.858349
3.663, 0.924397
4.2588, 1.15024
3.9624, 1.09315
4.3524, 1.18526
1.4914, 1e+020
3.9374, 1e+020
3.7752, 1.00959
3.6412, 0.894046
3.5816, 0.896321
3.9626, 1.0003
3.8812, 0.928848
3.7814, 0.88775
0.7052, 1e+020
3.8346, 0.93885
3.8376, 0.970468
3.9312, 0.94684
3.7096, 0.97595
1.8284, 1e+020
1.454, 1e+020
3.6566, 0.891761
3.5162, 1e+020
3.6162, 0.947317
3.7814, 0.988748
3.8782, 1.10125
3.0046, 1e+020
3.8626, 0.956227
3.666, 0.93864
2.9764, 1e+020
0.3808, 1e+020
3.8688, 1.02006
1.1262, 1.05118
3.7598, 1.08301
3.7502, 0.992209
3.5006, 0.970108
3.897, 1.23013
3.8344, 1.0737
2.7676, 1e+020
4.0902, 1.15662
0.4182, 1.27789
3.8344, 1.04177
0.6428, 1e+020
3.8626, 1.04631
4.3212, 1.27931
3.8594, 0.997955
3.7378, 1.18803
0.6302, 1e+020
4.4804, 1.49852
3.897, 1.3704
3.9406, 1.08124
3.6222, 0.983583
3.8376, 0.958825
3.7378, 0.921125
4.0872, 1.05538
0.755, 1e+020
3.7534, 0.916386
3.6068, 0.985747
3.872, 1.04178
3.8158, 0.977783
3.7532, 0.926991
3.8564, 0.903416
3.8564, 1.09868
3.6722, 0.819238
4.134, 1.28249
3.9344, 1.09613
3.9562, 1.18526
1.4414, 1e+020
3.9688, 0.9421
4.0154, 1.13021
4.0092, 0.992081
4.0716, 1.24809
1.8314, 1e+020
4.0218, 1.01328
3.8906, 0.906344
3.8096, 1.01548
0.6178, 1e+020
4.0528, 1.09197
4.0748, 0.960246
3.9906, 0.990443
0.758, 1e+020
2.9174, 1e+020
2.6426, 1e+020
4.1996, 1.19464
4.112, 1.08228
3.7442, 0.97285
4.4148, 1.22991
4.1902, 1.0503
4.059, 1.01802
2.1622, 1e+020
4.2744, 1.18252
1.9782, 1e+020
2.2214, 1e+020
4.134, 1.16606
1.2232, 1e+020
3.9062, 1e+020
4.4304, 1e+020
2.3806, 1e+020
3.8688, 1.02813
3.5506, 0.912863
0.624, 1e+020
3.875, 0.985897
3.7596, 1.03458
0.128, 1e+020
0.128, 1e+020
0.5272, 1e+020
3.4102, 1e+020
3.6254, 1e+020
3.6474, 1.04303
3.1606, 1e+020
3.7378, 0.966725
3.6222, 0.87427
1.3324, 1e+020
3.7158, 1.02479
2.103, 1e+020
3.513, 0.88289
3.7816, 0.963213
4.0622, 1.1088
3.9062, 0.945699
3.6878, 0.966004
3.8252, 1.12957
2.3432, 1e+020
4.3212, 1.34557
4.1434, 1.30259
2.1558, 1e+020
3.9314, 1.2563
0.602, 1e+020
0.78, 1e+020
0.3652, 1e+020
1.1824, 1e+020
4.1778, 1.14288
4.1558, 1.19979
0.3712, 1e+020
1.4104, 1e+020
0.3588, 1e+020
0.5022, 1e+020
0.5366, 1e+020
3.6038, 0.936798
0.5178, 1e+020
1.301, 1e+020
3.195, 1.4224
0.4462, 1e+020
1.1606, 1e+020
1.9562, 1.53127
1.5382, 1e+020
0.128, 1e+020
0.1278, 1e+020
0.1312, 1e+020
3.7814, 0.922037
3.8344, 1.01234
3.7066, 0.914031
0.128, 1e+020
4.0996, 1.24425
1.6724, 1e+020
3.8346, 0.954656
4.1308, 1.13947
3.7502, 1.0573
3.922, 0.950158
3.9094, 0.976964
3.8064, 0.967548
1.432, 1e+020
4.0998, 1.26948
3.8064, 1.05554
3.8126, 1.07922
3.6724, 0.870389
3.7752, 0.935176
3.6442, 0.962228
3.9186, 0.95669
3.8876, 0.95561
4.2744, 1.35144
0.6116, 1e+020
3.7846, 1.15121
4.527, 1.4884
3.7784, 0.931831
3.9936, 1.08214
0.1312, 1e+020
2.0154, 1e+020
2.9454, 1e+020
0.9296, 1e+020
2.8206, 1e+020
3.8346, 1.05018
0.5116, 1e+020
4.2464, 1.33777
2.8984, 1e+020
1.2918, 1e+020
2.2744, 1e+020
1.6442, 1e+020
1.3168, 1e+020
0.6396, 1e+020
4.0684, 1.15803
1.1576, 1.16272
1.8376, 1.69915
2.1498, 1e+020
1.5912, 1e+020
0.3682, 1e+020
4.162, 1.48502
2.184, 1e+020
3.747, 1.16126
4.1716, 1.3888
3.638, 0.941247
4.0652, 1.20608
3.9718, 1.19395
3.9656, 1.16755
2.8548, 1e+020
